latitude,longitude,cluster,distance
-2.58632,-59.40093,-1,inf
-14.3709,-66.01848,690,6.4216508674e-05
-1.94427,-55.27491,695,2.1207030668e-05
-14.37157,-66.0239,690,6.364821402e-05
-1.5473,-52.72136,694,4.918068012e-05
-14.50086,-67.09219,697,5.4644257404e-05
-1.54173,-52.7192,694,4.7174787371e-05
-14.50124,-67.0954,697,5.4644257404e-05
-1.54219,-52.72222,694,4.7578009992e-05
-14.36539,-66.01367,-1,inf
-2.92014,-61.81416,698,5.931302068e-05
-14.36605,-66.01908,-1,inf
-1.4512,-52.27414,-1,inf
-14.36672,-66.0245,-1,inf
-1.62036,-53.35767,-1,inf
-14.49525,-67.08959,-1,inf
-14.08113,-63.81396,699,7.3439575404e-05
-1.95467,-55.51162,700,7.3976484975e-05
-14.3612,-66.01968,-1,inf
-2.91625,-61.81114,698,6.2221760165e-05
-2.91678,-61.81467,698,5.9287150511e-05
-14.36187,-66.02509,-1,inf
-1.95048,-55.51226,700,6.7423925018e-05
-14.3632,-66.03595,-1,inf
-1.95107,-55.51608,700,6.7423925018e-05
-14.36386,-66.04138,-1,inf
-2.91342,-61.81517,698,5.9287150511e-05
-14.36853,-66.07951,-1,inf
-1.48835,-52.57957,-1,inf
-1.54714,-52.98712,-1,inf
-14.07646,-63.8107,699,6.5591192506e-05
-1.59495,-53.29151,-1,inf
-1.46135,-52.50933,701,5.6882082974e-05
-14.07696,-63.81454,699,6.5591192506e-05
-1.46186,-52.51255,701,5.6882082974e-05
-14.07747,-63.81839,699,6.5782229594e-05
-2.30713,-57.97159,702,6.3508033693e-05
-1.89321,-55.33908,-1,inf
-14.35768,-66.03113,-1,inf
-2.30353,-57.97212,702,6.3508033693e-05
-14.35834,-66.03655,-1,inf
-2.88711,-61.82269,-1,inf
-14.359,-66.04198,-1,inf
-1.88425,-55.39249,-1,inf
-14.35967,-66.04742,-1,inf
-0.7824,-48.59166,-1,inf
-14.36299,-66.07465,-1,inf
-14.36366,-66.08012,-1,inf
-1.56162,-53.552,703,6.5016359837e-05
-14.35282,-66.03173,-1,inf
-14.0728,-63.81511,699,6.5424438698e-05
-1.54689,-53.52229,704,7.6575291851e-05
-14.0733,-63.81894,699,6.5424438698e-05
-1.54774,-53.52753,704,6.213463674e-05
-14.35348,-66.03716,-1,inf
-1.96362,-56.10438,-1,inf
-14.35547,-66.05346,-1,inf
-1.43177,-52.66442,-1,inf
-14.47468,-67.04977,-1,inf
-1.56387,-53.55497,703,6.5016359837e-05
-2.84889,-61.98808,705,5.9459869059e-05
-14.46948,-67.0504,706,5.4484223745e-05
-0.78806,-48.59441,-1,inf
-14.06813,-63.81184,699,6.5425751478e-05
-2.84552,-61.98858,705,5.9459869059e-05
-14.06863,-63.81567,699,6.5425751478e-05
-1.41871,-52.68211,-1,inf
-14.34797,-66.03233,-1,inf
-2.84055,-61.97844,707,5.928723618e-05
-14.34863,-66.03776,-1,inf
-1.54453,-53.52599,704,6.213463674e-05
-14.34929,-66.0432,-1,inf
-1.95798,-56.20328,-1,inf
-14.35061,-66.05407,-1,inf
-1.95877,-56.20845,-1,inf
-14.35127,-66.05952,-1,inf
-2.83719,-61.97894,707,5.928723618e-05
-14.35193,-66.06496,-1,inf
-1.39889,-52.62256,-1,inf
-14.4691,-67.0472,706,5.4484223745e-05
-1.75797,-55.10577,-1,inf
-14.51266,-67.42131,-1,inf
-14.50738,-67.42242,-1,inf
-13.844,-62.16528,-1,inf
-14.34575,-66.05468,-1,inf
-14.3464,-66.06011,-1,inf
-14.34706,-66.06556,-1,inf
-14.47026,-67.10236,-1,inf
-14.46578,-67.10943,708,5.4799777288e-05
-1.75299,-55.10225,-1,inf
-14.06031,-63.81679,-1,inf
-1.77713,-55.25623,-1,inf
-14.46541,-67.10621,708,5.4799777288e-05
-2.06621,-57.1107,-1,inf
-14.47066,-67.15143,-1,inf
-14.45981,-67.10362,-1,inf
-1.74931,-55.10704,-1,inf
-14.46055,-67.11006,-1,inf
-14.45421,-67.10103,709,5.4970335857e-05
-1.72966,-55.03865,710,7.6763969588e-05
-14.45532,-67.11068,709,5.4634494735e-05
-1.77426,-55.32146,-1,inf
-14.33903,-66.12211,-1,inf
-1.25439,-52.08412,-1,inf
-14.45458,-67.10426,709,5.4634584412e-05
-14.45495,-67.10747,709,5.4634494735e-05
-0.68869,-48.5788,-1,inf
-14.4598,-67.14946,-1,inf
-1.33231,-52.57026,-1,inf
-14.49225,-67.43215,-1,inf
-1.72531,-55.0393,710,7.6763969588e-05
-14.44973,-67.1081,-1,inf
-14.4489,-67.19363,711,5.4971630699e-05
-1.7038,-54.93164,712,7.5060168924e-05
-1.70447,-54.93589,712,7.5060168924e-05
-14.44853,-67.19038,711,5.5307420055e-05
-14.44927,-67.19686,711,5.4971630699e-05
-14.44364,-67.19424,713,5.5308619522e-05
-1.82094,-55.67219,-1,inf
-14.44401,-67.19749,713,5.5308619522e-05
-14.43765,-67.18839,-1,inf
-1.82272,-55.68343,714,7.3453287086e-05
-14.43239,-67.18901,-1,inf
-1.81857,-55.68413,714,6.5161308327e-05
-13.91186,-62.96358,-1,inf
-1.70343,-54.95756,-1,inf
-1.73028,-55.1267,-1,inf
-1.81205,-55.64286,-1,inf
-14.36615,-66.654,715,3.6919722568e-05
-1.81799,-55.68043,714,6.533366154e-05
-1.81915,-55.68782,714,6.5161308327e-05
-14.42713,-67.18961,716,2.0001384496e-05
-1.81384,-55.68111,714,6.5705634375e-05
-14.36331,-66.67411,-1,inf
-1.81443,-55.68483,714,6.5705634375e-05
-14.35283,-66.67236,717,5.090354539e-05
-1.91097,-56.37301,718,5.996292735e-05
-14.41794,-67.25048,719,2.0312365788e-05
-1.69224,-55.02749,720,6.454681512e-05
-13.80325,-62.23223,-1,inf
-1.6929,-55.03162,720,1.7955113407e-05
-1.90701,-56.37363,718,5.2149438521e-05
-13.80883,-62.27404,-1,inf
-1.68789,-55.02815,720,6.4894947241e-05
-13.80946,-62.27872,-1,inf
-13.81008,-62.28337,721,6.6605270294e-05
-1.68855,-55.0323,720,1.795512076e-05
-14.35317,-66.67535,717,2.5481807079e-05
-1.78894,-55.65852,722,2.3306419172e-05
-14.35351,-66.67836,717,5.1239348482e-05
-1.7342,-55.3439,723,6.8457148599e-05
-14.41831,-67.25378,719,3.9971474528e-05
-1.73483,-55.34778,723,1.8657121484e-05
-14.42307,-67.29659,724,2.3467717046e-05
-1.90825,-56.37091,718,5.2149438521e-05
-13.80009,-62.23735,725,5.0099555813e-05
-1.90902,-56.37597,718,5.3821918864e-05
-13.8063,-62.28391,721,2.9826729264e-05
-1.69197,-55.03118,720,1.7955113407e-05
-12.30175,-52.69651,726,4.3032855708e-05
-1.46008,-53.51417,-1,inf
-12.30248,-52.70055,726,4.3579307056e-05
-1.78769,-55.65899,722,2.3306419172e-05
-12.73678,-55.24002,727,1.7036092729e-05
-1.68762,-55.03186,720,1.795512076e-05
-1.73585,-55.34746,723,1.8657121484e-05
-12.7375,-55.24434,727,1.6828603875e-05
-1.31087,-52.60995,-1,inf
-13.80027,-62.2403,725,5.0099555813e-05
-1.70089,-55.14757,728,7.1478518571e-05
-13.80612,-62.28216,721,2.9826729264e-05
-12.98816,-56.78936,729,6.0499798786e-05
-1.70151,-55.15162,728,7.1478518571e-05
-1.72793,-55.35263,730,7.513363973e-05
-1.72367,-55.35325,730,7.513363973e-05
-12.73702,-55.23905,727,1.7036092729e-05
-1.19005,-51.93507,-1,inf
-12.73773,-55.24338,727,1.6828603875e-05
-12.98474,-56.78994,729,6.0327630137e-05
-1.18516,-51.93931,731,6.0072439875e-05
-12.73337,-55.23967,727,5.9813243429e-05
-1.18462,-51.93591,731,6.0072439875e-05
-12.73267,-55.23534,727,7.4719828744e-05
-1.21108,-52.10552,-1,inf
-12.98133,-56.79052,729,6.0327630137e-05
-12.98192,-56.79428,729,6.0472342245e-05
-1.76325,-55.66637,732,7.3605368744e-05
-14.36764,-66.65555,715,3.6919722568e-05
-1.6949,-55.25175,-1,inf
-12.9785,-56.79485,729,6.0472342245e-05
-12.97909,-56.7986,729,6.460377049e-05
-1.75908,-55.667,732,6.5136485949e-05
-14.4274,-67.19076,716,2.0001384496e-05
-1.75965,-55.67069,732,6.5136485949e-05
-12.29929,-52.69668,726,4.3032855708e-05
-1.67876,-55.17592,733,7.6099812162e-05
-1.67445,-55.17658,733,7.6099812162e-05
-12.29999,-52.70074,726,4.3579307056e-05
-1.56801,-54.58101,-1,inf
-14.35463,-66.67535,717,2.5481807079e-05
-14.41864,-67.25144,719,2.0312365788e-05
-1.6722,-55.24691,-1,inf
-12.29073,-52.69819,734,7.0672111705e-05
-1.70972,-55.51482,735,6.8520798922e-05
-12.29144,-52.70227,734,7.0672111705e-05
-1.70911,-55.51094,735,6.8520798922e-05
-14.34232,-66.61631,-1,inf
-1.70672,-55.63246,736,7.3850100724e-05
-14.34956,-66.67596,717,6.3845038134e-05
-1.61968,-55.10958,737,7.3140544534e-05
-14.3501,-66.68044,717,6.9130632467e-05
-14.42411,-67.29747,724,2.3467717046e-05
-1.62034,-55.11372,737,7.3140544534e-05
-12.28645,-52.69895,734,7.5787165724e-05
-1.70253,-55.63305,736,7.3850100724e-05
-1.61925,-55.13482,-1,inf
-14.34449,-66.67657,738,7.6336995471e-05
-1.60381,-55.06567,-1,inf
-14.34503,-66.68105,738,7.6336995471e-05
-14.40793,-67.20628,-1,inf
-1.59618,-55.04576,-1,inf
-14.41376,-67.25536,-1,inf
-1.59314,-55.05464,739,1.8601710268e-05
-12.28146,-52.69563,734,7.0506635227e-05
-1.59251,-55.05378,739,1.8601710268e-05
-1.68258,-55.67456,-1,inf
-14.40848,-67.256,-1,inf
-2.49346,-61.06819,-1,inf
-12.28075,-52.69156,734,7.0506819554e-05
-12.28217,-52.6997,734,7.0506635227e-05
-1.68939,-55.80264,-1,inf
-14.33941,-66.67718,-1,inf
-2.48748,-61.11854,-1,inf
-14.40731,-67.24611,740,5.6030457955e-05
-1.63116,-55.5348,-1,inf
-14.4077,-67.2494,740,5.6030457955e-05
-14.40321,-67.25665,741,5.6199368238e-05
-1.57113,-55.1747,742,7.1682063232e-05
-14.42236,-67.41974,743,5.7369209666e-05
-1.57176,-55.17876,742,7.1682063232e-05
-12.27647,-52.69231,734,7.5787212473e-05
-12.27789,-52.70046,734,7.5816168823e-05
-14.40243,-67.25005,741,5.6199465036e-05
-1.5668,-55.17533,742,7.1881530705e-05
-14.40282,-67.25335,741,5.6199368238e-05
-1.56744,-55.1794,742,7.1881530705e-05
-14.40824,-67.29941,-1,inf
-14.42275,-67.42311,743,5.7369209666e-05
-1.56931,-55.19151,-1,inf
-14.43998,-67.57065,744,5.8392416595e-05
-1.13223,-52.42289,-1,inf
-1.56248,-55.17593,742,7.6121433562e-05
-14.44038,-67.57408,744,5.8392416595e-05
-14.40295,-67.30006,745,5.6534956304e-05
-2.46668,-61.09338,-1,inf
-12.2729,-52.69714,-1,inf
-1.57468,-55.3388,746,7.5383439087e-05
-14.40334,-67.30338,745,5.6534956304e-05
-1.56979,-55.33549,746,6.9931374742e-05
-14.40528,-67.31996,-1,inf
-1.57041,-55.33945,746,6.9931374742e-05
-14.43237,-67.55219,747,5.3129704579e-05
-1.56614,-55.34011,746,7.5409886045e-05
-1.61989,-55.73732,-1,inf
-14.43274,-67.55531,747,5.3129704579e-05
-1.664,-56.01826,-1,inf
-1.19734,-53.0998,-1,inf
-14.39921,-67.31397,748,5.620026414e-05
-14.39882,-67.31066,748,5.6368170536e-05
-1.83011,-57.10558,749,6.6988145028e-05
-14.3996,-67.31727,748,5.620026414e-05
-1.82631,-57.10612,749,6.6988145028e-05
-14.38746,-67.30527,-1,inf
-1.46291,-54.9407,750,9.869919374e-06
-14.36998,-67.20082,-1,inf
-1.58072,-55.67834,751,2.0856629226e-05
-14.36399,-67.24124,-1,inf
-14.32608,-67.00465,-1,inf
-1.53166,-55.39801,752,1.7187544329e-05
-14.21068,-66.10686,-1,inf
-1.57963,-55.67883,751,2.0856629226e-05
-1.46299,-54.94014,750,9.869919374e-06
-14.20452,-66.09655,-1,inf
-1.53263,-55.39784,752,1.7187544329e-05
-14.20516,-66.10201,-1,inf
-1.45859,-54.94078,750,7.5411142543e-05
-1.28115,-53.90591,-1,inf
-14.20581,-66.10746,-1,inf
-14.34251,-67.28722,-1,inf
-2.22422,-60.07323,-1,inf
-14.19965,-66.09717,753,4.4958328783e-05
-1.57295,-55.88465,-1,inf
-14.20029,-66.10262,-1,inf
-14.13986,-65.63535,754,3.0697552097e-05
-1.48641,-55.4088,755,7.5184856635e-05
-1.48215,-55.40944,755,7.5184856635e-05
-14.13575,-65.64102,754,2.9928269639e-05
-1.22587,-53.83202,-1,inf
-14.35979,-67.58605,756,5.4639313218e-05
-14.13515,-65.63596,754,3.0248256842e-05
-1.543,-55.88181,-1,inf
-14.13043,-65.63655,754,3.0398480176e-05
-1.48107,-55.51362,-1,inf
-14.13104,-65.64162,754,2.9928764215e-05
-1.48351,-55.52915,-1,inf
-14.13164,-65.64669,754,6.3724882993e-05
-1.43253,-55.34386,-1,inf
-14.12572,-65.63715,754,3.024923637e-05
-14.12693,-65.64729,754,6.4105291914e-05
-1.47637,-55.64762,-1,inf
-14.12632,-65.64222,754,2.9627184094e-05
-14.12161,-65.64282,754,7.0659596594e-05
-0.8667,-51.87864,757,3.132160928e-05
-14.12221,-65.64789,-1,inf
-0.86727,-51.88216,757,3.093965521e-05
-14.13905,-65.63696,754,3.0697552097e-05
-1.42412,-55.37357,758,4.43512483e-05
-14.19742,-66.0985,753,4.4958328783e-05
-14.13369,-65.63249,754,6.4019265444e-05
-1.41986,-55.37425,758,3.1769304815e-05
-14.13498,-65.6426,754,2.9928269639e-05
-1.43057,-55.44128,759,5.3294136604e-05
-14.19392,-66.10999,-1,inf
-1.42632,-55.44193,759,2.3327895094e-05
-14.13434,-65.63754,754,3.0248256842e-05
-1.42695,-55.44587,759,2.2869589148e-05
-14.12962,-65.63814,754,3.0398480176e-05
-1.42168,-55.37428,758,3.1769304815e-05
-14.13027,-65.6432,754,2.9928764215e-05
-1.42764,-55.44214,759,2.3327895094e-05
-14.12491,-65.63873,754,3.024923637e-05
-1.42824,-55.4461,759,2.2869589148e-05
-14.12555,-65.64378,754,2.9627184094e-05
-0.86693,-51.88042,757,3.093965521e-05
-14.35837,-67.58893,756,5.4639313218e-05
-1.41724,-55.48779,760,7.4839730919e-05
-12.23754,-53.21418,761,6.5464737991e-05
-1.41241,-55.48454,760,6.8649376318e-05
-12.23819,-53.21796,761,6.5464737991e-05
-1.413,-55.48843,760,6.8649376318e-05
-12.23885,-53.22175,761,6.5662966131e-05
-1.45164,-55.76758,-1,inf
-13.56077,-61.75209,-1,inf
-1.3912,-55.40339,-1,inf
-0.82292,-51.77822,762,6.3408654208e-05
-12.48797,-54.82241,-1,inf
-0.82348,-51.78181,762,6.3408654208e-05
-12.36446,-54.14161,-1,inf
-1.17897,-54.12408,-1,inf
-1.18113,-54.13791,-1,inf
-13.53804,-61.80424,-1,inf
-1.24525,-54.54915,-1,inf
-14.00442,-65.43194,763,6.8708805597e-05
-1.42101,-55.67984,-1,inf
-13.99919,-65.42766,763,5.2284014793e-05
-1.41756,-55.84866,764,6.5518630235e-05
-12.5154,-55.22953,765,6.471908513e-05
-1.41814,-55.85237,764,6.5518630235e-05
-14.00085,-65.43023,763,5.2284014793e-05
-1.42964,-55.92559,-1,inf
-12.51174,-55.23014,765,6.471908513e-05
-1.414,-55.85295,764,7.2961849254e-05
-14.20676,-67.25436,-1,inf
-1.22463,-54.68235,-1,inf
-12.73265,-56.98482,766,6.0129370128e-05
-12.72925,-56.98539,766,6.0129370128e-05
-12.72584,-56.98595,766,6.0274480743e-05
-14.04751,-66.61266,767,6.8334940881e-05
-13.36625,-61.31315,768,6.3103617029e-05
-13.36568,-61.30904,768,6.3080083307e-05
-1.12736,-54.19013,769,6.4866853274e-05
-14.0418,-66.60741,770,3.9363351028e-05
-14.04317,-66.61916,767,3.9942353759e-05
-14.09536,-67.07217,771,2.9382752052e-05
-1.41743,-56.06066,772,1.5062070525e-05
-13.3621,-61.30955,768,6.3080083307e-05
-1.418,-56.06424,772,1.5104240522e-05
-13.36267,-61.31367,768,6.3103617029e-05
-1.41802,-56.06129,772,1.5062070525e-05
-1.41856,-56.0649,772,1.5104240522e-05
-14.09089,-67.07915,773,2.838633067e-05
-1.12966,-54.19305,769,6.4866853274e-05
-14.08015,-67.07724,774,2.8638089533e-05
-0.81799,-52.39861,-1,inf
-14.04816,-66.60868,767,6.8334940881e-05
-1.02637,-53.74132,-1,inf
-14.04314,-66.60928,770,3.9363351028e-05
-14.04386,-66.61515,767,6.8955639945e-05
-1.01832,-53.72117,-1,inf
-14.04459,-66.62101,767,3.9942353759e-05
-1.38165,-56.09612,-1,inf
-12.59679,-56.43106,775,6.1336221623e-05
-0.70743,-51.79679,776,6.3582768496e-05
-12.5974,-56.43493,775,6.6772532309e-05
-0.78767,-52.30882,777,5.88183805e-05
-14.03811,-66.60989,770,7.6882742598e-05
-0.78819,-52.31215,777,5.88183805e-05
-14.09502,-67.07387,771,2.9382752052e-05
-0.70687,-51.79319,776,6.3582768496e-05
-12.59332,-56.43163,775,6.1336221623e-05
-1.35867,-56.05557,778,7.2173092407e-05
-12.59516,-56.44323,-1,inf
-1.35458,-56.05618,778,7.2173092407e-05
-14.08983,-67.07449,-1,inf
-1.35592,-56.11815,-1,inf
-14.0906,-67.0808,773,2.838633067e-05
-1.27909,-55.68221,779,7.4085619529e-05
-12.59046,-56.43607,-1,inf
-14.07945,-67.07571,774,2.8638089533e-05
-1.2749,-55.68289,779,7.4085619529e-05
-14.3449,-69.9381,-1,inf
-1.32896,-56.05276,-1,inf
-13.29295,-61.50594,780,6.3426217741e-05
-0.50043,-50.88596,-1,inf
-13.29412,-61.51435,781,6.3426212034e-05
-1.25595,-55.89607,-1,inf
-13.28935,-61.50645,780,6.3426217741e-05
-1.18784,-55.70378,782,6.8536186695e-05
-13.29052,-61.51486,781,6.3426212034e-05
-1.18845,-55.70766,782,6.8536186695e-05
-13.5412,-63.40925,783,6.1105855879e-05
-1.18426,-55.70829,782,7.3950961523e-05
-0.54125,-51.70668,-1,inf
-13.54166,-63.41282,783,6.1105855879e-05
-13.91711,-66.57732,784,3.2363290389e-05
-1.82195,-59.94392,785,6.2667424444e-05
-13.91779,-66.58315,784,3.2138163681e-05
-1.8225,-59.94747,785,5.9486641994e-05
-13.91211,-66.57794,786,3.2171295823e-05
-0.58992,-52.15029,787,6.5962159328e-05
-13.91278,-66.58377,786,3.2305847389e-05
-13.9071,-66.57857,788,3.1836568623e-05
-1.81913,-59.94798,785,5.9262753043e-05
-13.90777,-66.5844,788,3.1805571038e-05
-1.81577,-59.94847,785,5.9262753043e-05
-13.499,-63.30426,789,4.8810142197e-05
-1.81631,-59.95203,785,6.2813602038e-05
-0.537,-51.70836,-1,inf
-0.50596,-51.5424,790,6.6544189352e-05
-0.50653,-51.54617,790,6.6544189352e-05
-0.59288,-52.14794,787,6.5962159328e-05
-1.45423,-57.89927,-1,inf
-1.44929,-57.89137,-1,inf
-0.4379,-51.73076,791,6.3467971807e-05
-13.49767,-63.30679,789,4.8810142197e-05
-0.43848,-51.73435,791,6.3467971807e-05
-13.91738,-66.57921,784,3.2363290389e-05
-13.9181,-66.58502,784,3.2138163681e-05
-0.43583,-51.75345,792,6.4357307879e-05
-12.12943,-54.29359,-1,inf
-0.43233,-51.73159,791,4.1551634845e-05
-0.43524,-51.74981,792,6.4357307879e-05
-13.50507,-63.42192,-1,inf
-0.43427,-51.73297,791,4.1551634845e-05
-13.91237,-66.57982,786,3.2171295823e-05
-0.43372,-51.72936,791,4.5861713438e-05
-13.91309,-66.58565,786,3.2305847389e-05
-0.43204,-51.75578,792,6.4594490173e-05
-13.49996,-63.41446,793,7.0780406318e-05
-0.43149,-51.75212,792,6.4594490173e-05
-13.50056,-63.41891,793,7.0975941075e-05
-13.90736,-66.58043,788,3.1836568623e-05
-1.87526,-61.33799,-1,inf
-13.90808,-66.58625,788,3.1805571038e-05
-13.49594,-63.41501,793,7.0780406318e-05
-0.37274,-51.55588,-1,inf
-13.90094,-66.56943,-1,inf
-13.49653,-63.41947,793,7.0758242596e-05
-0.36613,-51.58769,-1,inf
-13.90023,-66.56361,-1,inf
-1.86039,-61.32961,-1,inf
-13.90165,-66.57524,-1,inf
-2.52821,-65.84586,-1,inf
-13.90236,-66.58105,-1,inf
-13.49251,-63.42001,793,7.0758242596e-05
-13.49585,-63.44498,794,7.0953439835e-05
0.00731,-49.43964,-1,inf
-13.89593,-66.57005,-1,inf
0.00647,-49.44497,-1,inf
-13.89664,-66.57585,-1,inf
-13.49182,-63.44553,794,7.0953439835e-05
0.0138,-49.4406,109,7.2529296444e-05
-13.43614,-63.03151,-1,inf
0.01296,-49.44593,109,4.376184665e-05
0.01211,-49.45127,-1,inf
-13.46968,-63.31066,795,7.0434560832e-05
-0.34399,-51.73903,-1,inf
-13.48386,-63.41667,796,7.0953501475e-05
0.02952,-49.50836,-1,inf
-13.48778,-63.44608,794,7.1126480264e-05
0.03514,-49.5146,797,4.0223301316e-05
-13.46568,-63.31121,795,7.0434560832e-05
-2.69048,-67.21255,-1,inf
-13.46638,-63.31647,798,7.0434577896e-05
-0.31079,-51.70992,-1,inf
-13.47983,-63.41722,796,7.0803094451e-05
-13.6929,-65.05461,-1,inf
0.04939,-49.54915,799,3.7841045827e-05
-2.67987,-67.22637,-1,inf
-13.32674,-62.31479,800,6.6262111727e-05
0.03602,-49.51247,797,4.0223301316e-05
-0.24771,-51.43866,-1,inf
-13.32737,-62.3194,801,6.6262108421e-05
-0.24202,-51.43956,-1,inf
-13.46168,-63.31176,795,7.0434581515e-05
0.05047,-49.54727,799,3.7841045827e-05
-13.46238,-63.31702,798,7.0434577896e-05
-2.61586,-67.19167,802,7.5427981801e-05
-13.46309,-63.32229,803,7.0457293353e-05
-13.47581,-63.41778,796,7.0803094451e-05
-2.61649,-67.19595,802,7.5427981801e-05
-2.61713,-67.20024,802,7.5626018905e-05
-13.4764,-63.42221,796,7.5891161887e-05
-2.61271,-67.20089,802,7.7971537966e-05
-13.32298,-62.31533,800,6.6262111727e-05
-13.32361,-62.31994,801,6.6262108421e-05
-2.61715,-67.231,804,7.8094413356e-05
-13.45909,-63.32285,803,7.0457293353e-05
-2.61272,-67.23163,804,7.8094413356e-05
-13.60409,-64.49854,-1,inf
-0.18772,-51.42796,-1,inf
-0.16531,-51.32335,-1,inf
-13.45568,-63.42054,805,7.0953646145e-05
-13.45165,-63.42109,805,7.0803244707e-05
-0.12639,-51.30078,806,1.5355895086e-05
-13.55407,-64.21,-1,inf
-0.12593,-51.30003,806,1.5355895086e-05
-0.15351,-51.47985,-1,inf
-13.42679,-63.26319,-1,inf
0.12,-49.8237,-1,inf
-13.39821,-63.04712,-1,inf
-0.11251,-51.47823,-1,inf
-13.44763,-63.42165,805,7.0803244707e-05
-0.04906,-51.33556,807,1.7882598435e-05
-13.42901,-63.31092,-1,inf
-13.4297,-63.31617,-1,inf
-1.69822,-61.95884,-1,inf
-13.28727,-62.30635,808,6.6262318546e-05
-13.43138,-63.39133,-1,inf
-1.42771,-60.21817,-1,inf
-12.96816,-60.0519,809,5.9799128934e-05
0.00679,-51.13438,810,9.250245036e-06
-13.28289,-62.3023,-1,inf
-0.04813,-51.33599,807,1.7882598435e-05
-13.28351,-62.30689,808,6.6239037503e-05
0.00626,-51.13438,810,9.250245036e-06
-13.41908,-63.32837,811,7.0457528767e-05
0.20044,-50.15685,-1,inf
-12.52772,-57.16722,-1,inf
-1.49751,-61.60925,-1,inf
-12.96423,-60.04872,809,6.3464689312e-05
-1.49365,-61.60629,-1,inf
-12.96477,-60.05241,809,5.9799128934e-05
-1.48015,-61.62956,-1,inf
-13.27975,-62.30742,808,6.6239037503e-05
0.14738,-51.1014,812,7.2743154443e-05
-13.28037,-62.31202,813,6.623905333e-05
-13.28099,-62.31662,813,6.6239050205e-05
0.14675,-51.10552,812,7.2743154443e-05
-13.37789,-63.04478,814,6.0889083203e-05
-1.26957,-60.32946,-1,inf
-13.37856,-63.04986,814,7.7649411817e-05
0.15324,-51.10228,-1,inf
-13.41508,-63.32893,811,7.0457528767e-05
-12.52491,-57.17145,815,6.3679660841e-05
0.15909,-51.10317,816,7.3114649232e-05
-12.52549,-57.17514,815,6.3679660841e-05
0.15845,-51.10731,816,7.3114649232e-05
-13.27168,-62.27585,-1,inf
0.1578,-51.11147,816,7.3486379205e-05
-13.27661,-62.31255,813,6.6089526227e-05
0.1643,-51.10818,817,7.2942152448e-05
-13.27723,-62.31715,813,6.6239050205e-05
0.16366,-51.11231,817,7.2942152448e-05
-13.42404,-63.42937,818,6.1303602676e-05
0.19754,-51.04932,-1,inf
-13.4245,-63.43295,818,6.1303602676e-05
-13.40366,-63.30373,-1,inf
0.22125,-50.97557,819,3.564232543e-05
-13.27224,-62.30849,813,4.0070783191e-05
-13.27286,-62.31309,813,3.8820454012e-05
0.21927,-50.97507,819,3.564232543e-05
-13.40571,-63.3195,820,3.3814540831e-05
-13.40639,-63.32477,820,3.3176494591e-05
0.24101,-51.18677,-1,inf
-13.42094,-63.43708,821,5.6379802468e-05
-13.26848,-62.30904,813,3.9756998839e-05
0.27972,-51.05304,-1,inf
-11.83246,-53.09993,822,1.0720120101e-05
0.33504,-50.77634,-1,inf
-13.2691,-62.31363,813,3.8963642326e-05
-1.36513,-61.81072,823,5.8943204237e-05
-13.40239,-63.32532,820,3.3176917257e-05
-1.36179,-61.81122,823,5.8943204237e-05
-12.52,-57.20633,824,5.9904185596e-05
-1.36231,-61.8147,823,6.1394812429e-05
-13.26411,-62.30497,-1,inf
0.33473,-51.04804,825,6.3315210428e-05
-13.38957,-63.25772,826,3.9072345105e-05
0.34062,-51.04892,825,4.1931874265e-05
-13.39839,-63.32587,820,3.3177339801e-05
0.33822,-51.04903,825,4.1931874265e-05
-13.38762,-63.27395,827,3.7479736987e-05
-13.39236,-63.31064,820,3.4437659579e-05
0.33885,-51.04484,825,7.3950049624e-05
-13.39303,-63.3159,820,3.384357944e-05
0.42078,-50.74863,828,7.6987572053e-05
-12.51661,-57.20688,824,4.906928062e-06
-13.39371,-63.32116,820,3.3581923626e-05
0.42011,-50.75299,828,7.6987572053e-05
-13.39439,-63.32643,820,3.3029287549e-05
0.43282,-50.75035,-1,inf
-13.39507,-63.3317,820,3.2695512449e-05
0.43678,-50.76444,829,7.7703958034e-05
0.43815,-50.75563,829,7.7903225247e-05
-13.39575,-63.33698,820,6.6602495265e-05
0.43746,-50.76004,829,7.7703958034e-05
-12.51637,-57.20673,824,4.906928062e-06
-1.13718,-61.91323,-1,inf
-13.27253,-62.31083,813,3.8820454012e-05
-1.13332,-61.91025,-1,inf
-13.27318,-62.31543,813,4.0140178162e-05
0.82024,-50.1848,-1,inf
-13.37512,-63.04696,814,6.0889083203e-05
0.67892,-51.41758,830,1.7341922289e-05
-13.26878,-62.31136,813,3.8963642326e-05
-13.40875,-63.32067,820,5.6654426481e-05
-13.40475,-63.32123,820,3.3814540831e-05
-13.40547,-63.32648,820,3.3176494591e-05
0.67857,-51.41851,830,1.7341922289e-05
-13.41557,-63.40044,-1,inf
0.93288,-50.26532,-1,inf
-13.41702,-63.41106,-1,inf
0.75893,-51.43438,-1,inf
-13.41775,-63.41638,-1,inf
-13.42102,-63.4404,821,5.6379802468e-05
-0.56486,-60.94426,831,5.8770903543e-05
-13.37522,-63.13512,-1,inf
